location,year,distance_in_meters,stroke,relay,gender,country,athlete,rank,time_seconds
Angeles,1984,100m,Butterfly,0,Men,FRG,Michael Gross,1,53.08
Angeles,1984,100m,Butterfly,0,Men,USA,Pablo Morales,2,53.23
Angeles,1984,100m,Butterfly,0,Men,AUS,Glenn Buchanan,3,53.85
Angeles,1984,100m,Butterfly,0,Men,VEN,Rafael Antonio Vidal Castro,4,54.27
Angeles,1984,100m,Butterfly,0,Men,GBR,Andrew David Jameson,4,54.28
Angeles,1984,100m,Butterfly,0,Men,NZL,Anthony Mosse,4,54.93
Angeles,1984,100m,Butterfly,0,Men,FRG,Andreas Behrend,4,54.95
Angeles,1984,100m,Butterfly,0,Men,SWE,Bengt Baron,4,55.14
Angeles,1984,100m,Butterfly,0,Women,USA,Mary T. Meagher,4,59.26
Angeles,1984,100m,Butterfly,0,Women,USA,Jenna Leigh Johnson,1,60.19
Angeles,1984,100m,Butterfly,0,Women,FRG,Karin Seick,2,61.36
Angeles,1984,100m,Butterfly,0,Women,NED,Annemarie Verstappen,3,61.56
Angeles,1984,100m,Butterfly,0,Women,CAN,Michelle Mac Pherson,4,61.58
Angeles,1984,100m,Butterfly,0,Women,AUS,Janet Tibbits,4,61.78
Angeles,1984,100m,Butterfly,0,Women,NED,Conny Van Bentum,4,61.94
Angeles,1984,100m,Butterfly,0,Women,FRG,Ina Beyermann,4,62.11
Angeles,1984,100m,Freestyle,0,Men,USA,Ambrose Iv Gaines,1,49.8
Angeles,1984,100m,Freestyle,0,Men,AUS,Marcus Stockwell,2,50.24
Angeles,1984,100m,Freestyle,0,Men,SWE,Per Johansson,3,50.31
Angeles,1984,100m,Freestyle,0,Men,USA,Michael Steward Heath,4,50.41
Angeles,1984,100m,Freestyle,0,Men,SUI,Dano Halsall,4,50.5
Angeles,1984,100m,Freestyle,0,Men,FRA,Stephan Caron,4,50.7
Angeles,1984,100m,Freestyle,0,Men,VEN,Alberto Eugenio Mestre Sosa,4,50.7
Angeles,1984,100m,Freestyle,0,Men,FRG,Dirk Korthals,4,50.93
Angeles,1984,100m,Freestyle,0,Women,USA,Nancy Lynn Hogshead,1,55.92
Angeles,1984,100m,Freestyle,0,Women,USA,Carolyn Steinseifer,1,55.92
Angeles,1984,100m,Freestyle,0,Women,NED,Annemarie Verstappen,3,56.08
Angeles,1984,100m,Freestyle,0,Women,NED,Conny Van Bentum,4,56.43
Angeles,1984,100m,Freestyle,0,Women,AUS,Michelle Pearson,4,56.83
Angeles,1984,100m,Freestyle,0,Women,GBR,June Croft,4,56.9
Angeles,1984,100m,Freestyle,0,Women,FRG,Susanne Schuster,4,57.11
Angeles,1984,100m,Freestyle,0,Women,AUS,Angela Russell,4,58.09
Angeles,1984,1500m,Freestyle,0,Men,USA,Michael Jon O'Brien,1,905.2
Angeles,1984,1500m,Freestyle,0,Men,USA,George Thomas Dicarlo,2,910.59
Angeles,1984,1500m,Freestyle,0,Men,FRG,Stefan Pfeiffer,3,912.11
Angeles,1984,1500m,Freestyle,0,Men,FRG,Rainer Henkel,4,920.03
Angeles,1984,1500m,Freestyle,0,Men,FRA,Franck Iacono,4,926.96
Angeles,1984,1500m,Freestyle,0,Men,ITA,Stefano Grandi,4,928.58
Angeles,1984,1500m,Freestyle,0,Men,CAN,David Shemilt,4,931.28
Angeles,1984,1500m,Freestyle,0,Men,AUS,Wayne Shillington,4,938.18
Angeles,1984,200m,Backstroke,0,Men,USA,Richard John Carey,1,120.23
Angeles,1984,200m,Backstroke,0,Men,FRA,Frederic Delcourt,2,121.75
Angeles,1984,200m,Backstroke,0,Men,CAN,Cameron Henning,3,122.37
Angeles,1984,200m,Backstroke,0,Men,BRA,Ricardo Prado,4,123.05
Angeles,1984,200m,Backstroke,0,Men,NZL,Gary Hurring,4,123.1
Angeles,1984,200m,Backstroke,0,Men,FRG,Nicolai Klapkarek,4,123.95
Angeles,1984,200m,Backstroke,0,Men,ESP,Ricardo Aldabe Moreno,4,124.53
Angeles,1984,200m,Backstroke,0,Men,AUS,David Orbell,4,124.61
Angeles,1984,200m,Backstroke,0,Women,NED,Jolanda De Rover,1,132.38
Angeles,1984,200m,Backstroke,0,Women,USA,Amy Lee White,2,133.04
Angeles,1984,200m,Backstroke,0,Women,ROU,Aneta Patrascoiu,3,133.29
Angeles,1984,200m,Backstroke,0,Women,AUS,Georgina Parkes,4,134.37
Angeles,1984,200m,Backstroke,0,Women,USA,Torri Leigh Trees,4,135.73
Angeles,1984,200m,Backstroke,0,Women,FRG,Svenja Schlicht,4,135.93
Angeles,1984,200m,Backstroke,0,Women,ROU,Carmen Bunaciu,4,136.15
Angeles,1984,200m,Backstroke,0,Women,NZL,Carmel Clark,4,137.89
Angeles,1984,200m,Breaststroke,0,Men,CAN,Victor Davis,2,133.34
Angeles,1984,200m,Breaststroke,0,Men,AUS,Glenn Beringen,3,135.79
Angeles,1984,200m,Breaststroke,0,Men,SUI,Etienne Dagon,4,137.41
Angeles,1984,200m,Breaststroke,0,Men,USA,Richard Alan Schroeder,4,138.03
Angeles,1984,200m,Breaststroke,0,Men,CAN,Kenneth Fitzpatrick,4,138.86
Angeles,1984,200m,Breaststroke,0,Men,COL,Pablo Restrepo,4,138.96
Angeles,1984,200m,Breaststroke,0,Men,POR,Alexandre Yokochi,4,140.69
Angeles,1984,200m,Breaststroke,0,Men,ITA,Marco Del Prete,5,
Angeles,1984,200m,Breaststroke,0,Women,CAN,Anne Ottenbrite,1,150.38
Angeles,1984,200m,Breaststroke,0,Women,USA,Susan Gerard Rapp,2,151.15
Angeles,1984,200m,Breaststroke,0,Women,BEL,Ingrid Lempereur,3,151.4
Angeles,1984,200m,Breaststroke,0,Women,JPN,Hiroko Nagasaki,4,152.93
Angeles,1984,200m,Breaststroke,0,Women,AUS,Sharon Kellett,4,153.6
Angeles,1984,200m,Breaststroke,0,Women,FRG,Ute Hasse,4,153.82
Angeles,1984,200m,Breaststroke,0,Women,GBR,Susannah Brownsdon,4,155.07
Angeles,1984,200m,Breaststroke,0,Women,USA,Kimberly Lynne Rhodenbaugh,4,155.51
Angeles,1984,200m,Butterfly,0,Men,AUS,Jonathan Sieben,1,117.04
Angeles,1984,200m,Butterfly,0,Men,FRG,Michael Gross,2,117.4
Angeles,1984,200m,Butterfly,0,Men,VEN,Rafael Antonio Vidal Castro,3,117.51
Angeles,1984,200m,Butterfly,0,Men,USA,Pablo Morales,4,117.75
Angeles,1984,200m,Butterfly,0,Men,NZL,Anthony Mosse,4,118.75
Angeles,1984,200m,Butterfly,0,Men,CAN,Thomas Ponting,4,119.37
Angeles,1984,200m,Butterfly,0,Men,CAN,Peter Ward,4,120.39
Angeles,1984,200m,Butterfly,0,Men,USA,Patrick Kennedy,4,121.03
Angeles,1984,200m,Butterfly,0,Women,USA,Mary T. Meagher,1,126.9
Angeles,1984,200m,Butterfly,0,Women,AUS,Karen Phillips,2,130.56
Angeles,1984,200m,Butterfly,0,Women,FRG,Ina Beyermann,3,131.91
Angeles,1984,200m,Butterfly,0,Women,USA,Nancy Lynn Hogshead,4,131.98
Angeles,1984,200m,Butterfly,0,Women,GBR,Samantha Paula Purvis,4,132.33
Angeles,1984,200m,Butterfly,0,Women,JPN,Naoko Kume,4,132.57
Angeles,1984,200m,Butterfly,0,Women,AUT,Sonja Hausladen,4,135.38
Angeles,1984,200m,Butterfly,0,Women,NED,Conny Van Bentum,4,137.39
Angeles,1984,200m,Freestyle,0,Men,FRG,Michael Gross,1,107.44
Angeles,1984,200m,Freestyle,0,Men,USA,Michael Steward Heath,2,109.1
Angeles,1984,200m,Freestyle,0,Men,FRG,Thomas Fahrner,3,109.69
Angeles,1984,200m,Freestyle,0,Men,USA,Jeffrey James Float,4,110.18
Angeles,1984,200m,Freestyle,0,Men,VEN,Alberto Eugenio Mestre Sosa,4,110.23
Angeles,1984,200m,Freestyle,0,Men,NED,Frank Drost,4,111.62
Angeles,1984,200m,Freestyle,0,Men,ITA,Marco Dell'Uomo,4,112.2
Angeles,1984,200m,Freestyle,0,Men,AUS,Peter Dale,4,113.84
Angeles,1984,200m,Freestyle,0,Women,USA,Mary Alice Wayte,1,119.23
Angeles,1984,200m,Freestyle,0,Women,USA,Cynthia Lee Woodhead,2,119.5
Angeles,1984,200m,Freestyle,0,Women,NED,Annemarie Verstappen,3,119.69
Angeles,1984,200m,Freestyle,0,Women,AUS,Michelle Pearson,4,119.79
Angeles,1984,200m,Freestyle,0,Women,NED,Conny Van Bentum,4,120.59
Angeles,1984,200m,Freestyle,0,Women,GBR,June Croft,4,120.64
Angeles,1984,200m,Freestyle,0,Women,FRG,Ina Beyermann,4,121.89
Angeles,1984,200m,Freestyle,0,Women,AUS,Anna Mcvann,4,122.87
Angeles,1984,200m,Individual medley,0,Men,CAN,Alexander Baumann,1,121.42
Angeles,1984,200m,Individual medley,0,Men,USA,Pablo Morales,2,123.05
Angeles,1984,200m,Individual medley,0,Men,GBR,Neil Cochran,3,124.38
Angeles,1984,200m,Individual medley,0,Men,GBR,Robin Brew,4,124.52
Angeles,1984,200m,Individual medley,0,Men,USA,Steven K. Lundquist,4,124.91
Angeles,1984,200m,Individual medley,0,Men,JAM,Andrew Phillips,4,125.6
Angeles,1984,200m,Individual medley,0,Men,FRG,Nicolai Klapkarek,4,125.88
Angeles,1984,200m,Individual medley,0,Men,FRG,Ralf Diegel,4,126.66
Angeles,1984,200m,Individual medley,0,Women,USA,Tracy Anne Caulkins,1,132.64
Angeles,1984,200m,Individual medley,0,Women,USA,Nancy Lynn Hogshead,2,135.17
Angeles,1984,200m,Individual medley,0,Women,AUS,Michelle Pearson,3,135.92
Angeles,1984,200m,Individual medley,0,Women,AUS,Lisa Gaye Curry-Kenny,4,136.75
Angeles,1984,200m,Individual medley,0,Women,FRG,Christiane Pielke,4,137.82
Angeles,1984,200m,Individual medley,0,Women,ITA,Manuela Dalla Valle,4,139.69
Angeles,1984,200m,Individual medley,0,Women,FRG,Petra Zindler,4,139.86
Angeles,1984,200m,Individual medley,0,Women,NOR,Kathrine Bomstad,4,140.48
Angeles,1984,400m,Freestyle,0,Men,USA,George Thomas Dicarlo,1,231.23
Angeles,1984,400m,Freestyle,0,Men,USA,John Cary Mykkanen,2,231.49
Angeles,1984,400m,Freestyle,0,Men,AUS,Justin Lemberg,3,231.79
Angeles,1984,400m,Freestyle,0,Men,FRG,Stefan Pfeiffer,4,232.91
Angeles,1984,400m,Freestyle,0,Men,FRA,Franck Iacono,4,234.58
Angeles,1984,400m,Freestyle,0,Men,YUG,Darjan Petric,4,234.88
Angeles,1984,400m,Freestyle,0,Men,ITA,Marco Dell'Uomo,4,235.44
Angeles,1984,400m,Freestyle,0,Men,AUS,Ron Mckeon,4,235.48
Angeles,1984,400m,Freestyle,0,Women,USA,Tiffany Lisa Cohen,1,247.1
Angeles,1984,400m,Freestyle,0,Women,GBR,Sarah Hardcastle,2,250.27
Angeles,1984,400m,Freestyle,0,Women,GBR,June Croft,3,251.49
Angeles,1984,400m,Freestyle,0,Women,USA,Kimberly Ann Linehan,4,252.26
Angeles,1984,400m,Freestyle,0,Women,AUS,Anna Mcvann,4,253.95
Angeles,1984,400m,Freestyle,0,Women,NED,Jolande Van Der Meer,4,256.05
Angeles,1984,400m,Freestyle,0,Women,FRG,Birgit Kowalczik,4,256.33
Angeles,1984,400m,Freestyle,0,Women,CAN,Julie Daigneault,4,256.41
Angeles,1984,400m,Individual medley,0,Men,CAN,Alexander Baumann,1,257.41
Angeles,1984,400m,Individual medley,0,Men,BRA,Ricardo Prado,2,258.45
Angeles,1984,400m,Individual medley,0,Men,AUS,Robert Woodhouse,3,260.5
Angeles,1984,400m,Individual medley,0,Men,USA,Jesus David Vassallo,4,261.46
Angeles,1984,400m,Individual medley,0,Men,ITA,Maurizio Divano,4,262.76
Angeles,1984,400m,Individual medley,0,Men,USA,Jeffrey James Kostoff,4,263.28
Angeles,1984,400m,Individual medley,0,Men,GBR,Stephen Poulter,4,265.8
Angeles,1984,400m,Individual medley,0,Men,ITA,Giovanni Franceschi,4,266.05
Angeles,1984,400m,Individual medley,0,Women,USA,Tracy Anne Caulkins,1,279.24
Angeles,1984,400m,Individual medley,0,Women,AUS,Suzanne Landells,2,288.3
Angeles,1984,400m,Individual medley,0,Women,FRG,Petra Zindler,3,288.57
Angeles,1984,400m,Individual medley,0,Women,USA,Susan Heon,4,289.41
Angeles,1984,400m,Individual medley,0,Women,CAN,Nathalie Gingras,4,290.55
Angeles,1984,400m,Individual medley,0,Women,CAN,Donna Mcginnis,4,290.65
Angeles,1984,400m,Individual medley,0,Women,GBR,Gaynor Stanley,4,292.83
Angeles,1984,400m,Individual medley,0,Women,NOR,Kathrine Bomstad,4,293.28
Angeles,1984,4x100,Freestyle,1,Men,USA,"Ambrose Iv Gaines, Christopher Carl Cavanaugh, Robin John Leamy, Matthew Biondi, Michael Steward Heath, Thomas Michael Jager",1,199.03
Angeles,1984,4x100,Freestyle,1,Men,AUS,"Neil Brooks, Graeme Brewer, Marcus Stockwell, Gregory Fasala, Mark Kerry, Michael Delany, Peter Dale",2,199.68
Angeles,1984,4x100,Freestyle,1,Men,SWE,"Richard Milton, Michael Soderlund, Bengt Baron, Tommy Werner, Per Johansson, Mikael Orn, Thomas Lejdstrom",3,202.69
Angeles,1984,4x100,Freestyle,1,Men,GER,"Alexander Schowtka, Andreas Schmidt, Dirk Korthals, Michael Gross, Thomas Fahrner, Nicolai Klapkarek",4,202.98
Angeles,1984,4x100,Freestyle,1,Men,GBR,"David Lowe, Roland Geroge Lee, Paul Robert Easter, Richard Burrell",4,203.61
Angeles,1984,4x100,Freestyle,1,Men,FRA,"Bruno Lesaffre, Laurent Neuville, Dominique Bataille, Stephan Caron",4,204.63
Angeles,1984,4x100,Freestyle,1,Men,CAN,"Alexander Baumann, Donald Alexander Goss, Blair Hicken, David Churchill, Peter Szmidt, Levente Mady",4,204.7
Angeles,1984,4x100,Freestyle,1,Men,ITA,"Marcello Guarducci, Giovanni Franceschi, Metello Savino, Fabrizio Rampazzo, Marco Colombo, Raffaele Franceschi, Paolo Revelli",4,204.97
Angeles,1984,4x100,Freestyle,1,Women,USA,"Jill Sterkel, Nancy Lynn Hogshead, Carolyn Steinseifer, Jenna Leigh Johnson, Dara Torres, Mary Alice Wayte",1,223.43
Angeles,1984,4x100,Freestyle,1,Women,NLD,"Elles Voskes, Annemarie Verstappen, Desi Reijers, Wilma Van Velsen",2,224.4
Angeles,1984,4x100,Freestyle,1,Women,GER,"Ina Beyermann, Susanne Schuster, Iris Zscherpe, Christiane Pielke, Karin Seick",3,225.56
Angeles,1984,4x100,Freestyle,1,Women,AUS,"Lisa Gaye Curry-Kenny, Michelle Pearson, Anna Mcvann, Angela Russell, Janet Tibbits",4,227.79
Angeles,1984,4x100,Freestyle,1,Women,CAN,"Cheryl Mcarton, Carol Klimpel, Maureen New, Jane Kerr, Pamela Rai",4,229.5
Angeles,1984,4x100,Freestyle,1,Women,GBR,"Nicola Fibbens, Debra Gore, Annabelle Cripps, June Croft",4,230.12
Angeles,1984,4x100,Freestyle,1,Women,SWE,"Petra Hilder, Maria Kardum, Agneta Eriksson, Karin Furuhed, Ann Linder, Malin Rundgren, Suzanne Nilsson",4,231.24
Angeles,1984,4x100,Freestyle,1,Women,FRA,"Laurence Bensimon, Veronique Jardin, Sophie Kamoun, Carole Amoric",4,232.15
Angeles,1984,4x100,Medley,1,Men,USA,"Thomas Michael Jager, Pablo Morales, Michael Steward Heath, Richard Alan Schroeder, Steven K. Lundquist, Richard John Carey, Ambrose Iv Gaines, David Dennis Wilson",2,219.3
Angeles,1984,4x100,Medley,1,Men,CAN,"Donald Alexander Goss, Victor Davis, Michael West, Thomas Ponting",3,223.23
Angeles,1984,4x100,Medley,1,Men,AUS,"Mark Kerry, Jonathan Sieben, Marcus Stockwell, Peter Evans, Neil Brooks, Glenn Buchanan",4,223.25
Angeles,1984,4x100,Medley,1,Men,GER,"Andreas Schmidt, Dirk Korthals, Peter Lang, Andreas Behrend, Gerald Morken, Alexander Schowtka, Michael Gross, Nicolai Klapkarek, Stefan Peter",4,224.26
Angeles,1984,4x100,Medley,1,Men,SWE,"Peter Berggren, Per Johansson, Thomas Lejdstrom, Bengt Baron, Michael Soderlund",4,227.13
Angeles,1984,4x100,Medley,1,Men,GBR,"Neil John Harper, Richard Burrell, Adrian David Moorhouse, David Lowe, Andrew David Jameson",4,227.39
Angeles,1984,4x100,Medley,1,Men,CHE,"Etienne Dagon, Patrick Ferland, Theophile David, Dano Halsall, Stefan Volery",4,227.93
Angeles,1984,4x100,Medley,1,Men,JPN,"Hiroshi Sakamoto, Shigeo Ogata, Shigehiro Takahashi, Kenji Watanabe, Daichi Suzuki, Satoshi Sumida, Shudo Kawawa, Taihei Saka",5,
Angeles,1984,4x100,Medley,1,Women,USA,"Elizabeth Mitchell, Theresa Andrews, Tracy Anne Caulkins, Mary T. Meagher, Nancy Lynn Hogshead, Susan Gerard Rapp, Jenna Leigh Johnson, Carolyn Steinseifer",3,248.34
Angeles,1984,4x100,Medley,1,Women,GER,"Karin Seick, Angelika Knipping, Ina Beyermann, Ute Hasse, Svenja Schlicht",4,251.97
Angeles,1984,4x100,Medley,1,Women,CAN,"Anne Ottenbrite, Pamela Rai, Michelle Mac Pherson, Reema Abdo",4,252.98
Angeles,1984,4x100,Medley,1,Women,GBR,"Sandra Bowman, Jean Cameron Hill, Beverley Rose, Ann Osgerby, Nicola Fibbens, June Croft, Catherine White",4,254.05
Angeles,1984,4x100,Medley,1,Women,ITA,"Grazia Colombo, Manuela Carosi, Carlotta Tagnin, Monica Olmi, Roberta Lanzarotti, Silvia Persi, Cristina Quintarelli, Manuela Dalla Valle",4,257.4
Angeles,1984,4x100,Medley,1,Women,CHE,"Marie-Therese Armentero, Carole Brook, Eva Gysling, Patricia Brulhart",4,259.02
Angeles,1984,4x100,Medley,1,Women,JPN,"Kaori Yanase, Naomi Sekido, Hiroko Nagasaki, Naoko Kume",5,
Angeles,1984,4x100,Medley,1,Women,SWE,"Anna-Karin Eriksson, Agneta Eriksson, Petra Hilder, Agneta Märtensson, Eva-Marie Hakansson, Annelie Holmstrom, Maria Kardum",5,
Angeles,1984,4x200,Freestyle,1,Men,USA,"Geoffrey Steven Gaberino, David Erwin Larson, Jeffrey James Float, Richard Erwin Saeger, Lawrence Bruce Hayes, Michael Steward Heath",1,435.69
Angeles,1984,4x200,Freestyle,1,Men,GER,"Stefan Pfeiffer, Rainer Henkel, Thomas Fahrner, Dirk Korthals, Alexander Schowtka, Michael Gross",2,435.73
Angeles,1984,4x200,Freestyle,1,Men,GBR,"Paul Robert Easter, Andrew Astbury, Paul Tony Howe, Neil Cochran",3,444.78
Angeles,1984,4x200,Freestyle,1,Men,AUS,"Gregory Fasala, Ron Mckeon, Justin Lemberg, Peter Dale, Thomas Stachewicz, Graeme Brewer, Neil Brooks",4,445.63
Angeles,1984,4x200,Freestyle,1,Men,CAN,"Peter Szmidt, Alexander Baumann, Donald Alexander Goss, Blair Hicken, Wayne Kelly, Benoit Clement",4,446.51
Angeles,1984,4x200,Freestyle,1,Men,SWE,"Anders Grillhammar, Tommy Werner, Michael Soderlund, Thomas Lejdstrom, Anders Holmertz, Mikael Orn",4,446.53
Angeles,1984,4x200,Freestyle,1,Men,NLD,"Hans Kroes, Peter Drost, Frank Drost, Edsard Schlingemann, Kees Vervoorn",4,446.72
Angeles,1984,4x200,Freestyle,1,Men,FRA,"Stephan Caron, Dominique Bataille, Michel Pou, Pierre Andraca",4,450.16
Angeles,1984,800m,Freestyle,0,Women,USA,Tiffany Lisa Cohen,1,504.95
Angeles,1984,800m,Freestyle,0,Women,USA,Michele Richardson,2,510.73
Angeles,1984,800m,Freestyle,0,Women,GBR,Sarah Hardcastle,3,512.6
Angeles,1984,800m,Freestyle,0,Women,AUS,Anna Mcvann,4,517.94
Angeles,1984,800m,Freestyle,0,Women,ITA,Carla Lasi,4,522.45
Angeles,1984,800m,Freestyle,0,Women,NED,Jolande Van Der Meer,4,522.86
Angeles,1984,800m,Freestyle,0,Women,ITA,Monica Olmi,4,527.32
Angeles,1984,800m,Freestyle,0,Women,CAN,Karen Ward,4,528.12
Moscow,1980,100m,Backstroke,0,Men,SWE,Bengt Baron,1,56.53
Moscow,1980,100m,Backstroke,0,Men,URS,Viktor Kuznetsov,2,56.99
Moscow,1980,100m,Backstroke,0,Men,URS,Vladimir Dolgov,3,57.63
Moscow,1980,100m,Backstroke,0,Men,TCH,Miloslav Rolko,4,57.74
Moscow,1980,100m,Backstroke,0,Men,HUN,Sandor Wladar,4,57.84
Moscow,1980,100m,Backstroke,0,Men,NED,Fred Eefting,4,57.95
Moscow,1980,100m,Backstroke,0,Men,AUS,Mark Tonelli,4,57.98
Moscow,1980,100m,Backstroke,0,Men,GBR,Gary Abraham,4,58.38
Moscow,1980,100m,Backstroke,0,Women,GDR,Rica Reinisch,1,60.86
Moscow,1980,100m,Backstroke,0,Women,GDR,Ina Kleber,2,62.07
Moscow,1980,100m,Backstroke,0,Women,GDR,Petra Riedel,3,62.64
Moscow,1980,100m,Backstroke,0,Women,ROU,Carmen Bunaciu,4,63.81
Moscow,1980,100m,Backstroke,0,Women,BEL,Carine Verbauwen,4,63.82
Moscow,1980,100m,Backstroke,0,Women,URS,Larisa Gorchakova,4,63.87
Moscow,1980,100m,Backstroke,0,Women,NED,Monique Bosga,4,64.47
Moscow,1980,100m,Backstroke,0,Women,ITA,Manuela Carosi,4,65.1
Moscow,1980,100m,Breaststroke,0,Men,GBR,Duncan Goodhew,2,63.34
Moscow,1980,100m,Breaststroke,0,Men,URS,Arsens Miskarovs,3,63.82
Moscow,1980,100m,Breaststroke,0,Men,AUS,Peter Evans,4,63.96
Moscow,1980,100m,Breaststroke,0,Men,URS,Aleksandr Fedorovski,4,64
Moscow,1980,100m,Breaststroke,0,Men,HUN,Janos Dzvonyar,4,64.67
Moscow,1980,100m,Breaststroke,0,Men,AUS,Lindsay Spencer,4,65.04
Moscow,1980,100m,Breaststroke,0,Men,COL,Pablo Restrepo,4,65.91
Moscow,1980,100m,Breaststroke,0,Men,SWE,Peter Berggren,5,
Moscow,1980,100m,Breaststroke,0,Women,GDR,Ute Geweniger,1,70.22
Moscow,1980,100m,Breaststroke,0,Women,URS,Elvira Vasilkova,2,70.41
Moscow,1980,100m,Breaststroke,0,Women,DEN,Susanne Schultz Nielsson,3,71.16
Moscow,1980,100m,Breaststroke,0,Women,GBR,Margaret Kelly-Hohmann,4,71.48
Moscow,1980,100m,Breaststroke,0,Women,SWE,Eva-Marie Hakansson,4,71.72
Moscow,1980,100m,Breaststroke,0,Women,GBR,Susannah Brownsdon,4,72.11
Moscow,1980,100m,Breaststroke,0,Women,URS,Lina Kachushite,4,72.21
Moscow,1980,100m,Breaststroke,0,Women,ITA,Monica Bonon,4,72.51
Moscow,1980,100m,Butterfly,0,Men,SWE,Pär Arvidsson,1,54.92
Moscow,1980,100m,Butterfly,0,Men,GDR,Roger Pyttel,2,54.94
Moscow,1980,100m,Butterfly,0,Men,ESP,David Lopez-Zubero Purcell,3,55.13
Moscow,1980,100m,Butterfly,0,Men,NED,Kees Vervoorn,4,55.25
Moscow,1980,100m,Butterfly,0,Men,URS,Evgeni Seredin,4,55.35
Moscow,1980,100m,Butterfly,0,Men,GBR,Gary Abraham,4,55.42
Moscow,1980,100m,Butterfly,0,Men,FRA,Xavier Savin,4,55.66
Moscow,1980,100m,Butterfly,0,Men,URS,Aleksey Markovsky,4,55.7
Moscow,1980,100m,Butterfly,0,Women,GDR,Caren Metschuck,1,60.42
Moscow,1980,100m,Butterfly,0,Women,GDR,Andrea Pollack,2,60.9
Moscow,1980,100m,Butterfly,0,Women,GDR,Christiane Knacke,3,61.44
Moscow,1980,100m,Butterfly,0,Women,GBR,Ann Osgerby,4,62.21
Moscow,1980,100m,Butterfly,0,Women,AUS,Lisa Gaye Curry-Kenny,4,62.4
Moscow,1980,100m,Butterfly,0,Women,SWE,Agneta Märtensson,4,62.61
Moscow,1980,100m,Butterfly,0,Women,CRC,Mariam Paris,4,62.89
Moscow,1980,100m,Butterfly,0,Women,GBR,Janet Osgerby,4,62.9
Moscow,1980,100m,Freestyle,0,Men,GDR,Jörg Woithe,1,50.4
Moscow,1980,100m,Freestyle,0,Men,SWE,Per Holmertz,2,50.91
Moscow,1980,100m,Freestyle,0,Men,SWE,Per Johansson,3,51.29
Moscow,1980,100m,Freestyle,0,Men,URS,Sergei Koplyakov,4,51.34
Moscow,1980,100m,Freestyle,0,Men,ITA,Raffaele Franceschi,4,51.69
Moscow,1980,100m,Freestyle,0,Men,URS,Sergei Krasiuk,4,51.8
Moscow,1980,100m,Freestyle,0,Men,FRA,Rene Ecuyer,4,52.01
Moscow,1980,100m,Freestyle,0,Men,AUS,Graeme Brewer,4,52.22
Moscow,1980,100m,Freestyle,0,Women,GDR,Barbara Krause,1,54.79
Moscow,1980,100m,Freestyle,0,Women,GDR,Caren Metschuck,2,55.16
Moscow,1980,100m,Freestyle,0,Women,GDR,Ines Diers,3,55.65
Moscow,1980,100m,Freestyle,0,Women,URS,Olga Klevakina,4,57.4
Moscow,1980,100m,Freestyle,0,Women,NED,Conny Van Bentum,4,57.63
Moscow,1980,100m,Freestyle,0,Women,URS,Natalia Strunnikova,4,57.83
Moscow,1980,100m,Freestyle,0,Women,FRA,Guylaine Berger,4,57.88
Moscow,1980,100m,Freestyle,0,Women,SWE,Agneta Eriksson,4,57.9
Moscow,1980,1500m,Freestyle,0,Men,URS,Vladimir Salnikov,1,898.27
Moscow,1980,1500m,Freestyle,0,Men,URS,Aleksandr Chaev,2,914.3
Moscow,1980,1500m,Freestyle,0,Men,AUS,Maxwell Metzker,3,914.49
Moscow,1980,1500m,Freestyle,0,Men,GDR,Rainer Strohbach,4,915.29
Moscow,1980,1500m,Freestyle,0,Men,YUG,Borut Petric,4,921.78
Moscow,1980,1500m,Freestyle,0,Men,ESP,Rafael Escalas,4,921.88
Moscow,1980,1500m,Freestyle,0,Men,HUN,Zoltan Wladar,4,926.7
Moscow,1980,1500m,Freestyle,0,Men,URS,Eduard Petrov,4,928.24
Moscow,1980,200m,Backstroke,0,Men,HUN,Sandor Wladar,1,121.93
Moscow,1980,200m,Backstroke,0,Men,HUN,Zoltan Verraszto,2,122.4
Moscow,1980,200m,Backstroke,0,Men,AUS,Mark Kerry,3,123.14
Moscow,1980,200m,Backstroke,0,Men,URS,Vladimir Shemetov,4,123.48
Moscow,1980,200m,Backstroke,0,Men,NED,Fred Eefting,4,123.92
Moscow,1980,200m,Backstroke,0,Men,SWE,Michael Soderlund,4,124.1
Moscow,1980,200m,Backstroke,0,Men,GBR,Douglas Campbell,4,124.23
Moscow,1980,200m,Backstroke,0,Men,AUS,Paul Moorfoot,4,126.15
Moscow,1980,200m,Backstroke,0,Women,GDR,Rica Reinisch,1,131.77
Moscow,1980,200m,Backstroke,0,Women,GDR,Cornelia Polit,2,133.75
Moscow,1980,200m,Backstroke,0,Women,GDR,Birgit Treiber,3,134.14
Moscow,1980,200m,Backstroke,0,Women,ROU,Carmen Bunaciu,4,135.2
Moscow,1980,200m,Backstroke,0,Women,BEL,Yolande Van Der Straeten,4,135.58
Moscow,1980,200m,Backstroke,0,Women,BEL,Carine Verbauwen,4,136.66
Moscow,1980,200m,Backstroke,0,Women,AUS,Lisa Forrest,4,136.75
Moscow,1980,200m,Backstroke,0,Women,URS,Larisa Gorchakova,4,137.72
Moscow,1980,200m,Breaststroke,0,Men,URS,Robertas Žulpa,1,135.85
Moscow,1980,200m,Breaststroke,0,Men,HUN,Alban Vermes,2,136.93
Moscow,1980,200m,Breaststroke,0,Men,URS,Arsens Miskarovs,3,137.28
